id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,has_review,estimated_revenue,minimum_nights_category,price_category,availability_category,month,season
11463917,58325990,Lat Krabang,13.72067,100.76458,Shared room,390,1,2,2017-10-22,0.03,13,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),10.0,Low Season
11463979,58325990,Lat Krabang,13.72109,100.76556,Shared room,390,1,0,,0.0,13,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
11471899,60357735,Vadhana,13.73975,100.58551,Entire home/apt,800,365,0,,0.0,1,365,0,0,0,Panjang (>30 hari),Rendah,Tinggi (>300 hari),,Unknown
11802705,62857245,Parthum Wan,13.73707,100.51966,Private room,820,1,20,2020-01-25,0.25,7,364,0,1,820,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),1.0,High Season
11803528,62857245,Bang Rak,13.73581,100.51925,Private room,890,1,5,2018-02-13,0.06,7,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),2.0,High Season
11803706,62857245,Parthum Wan,13.73761,100.51914,Private room,1250,1,0,,0.0,7,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
11803832,62857245,Parthum Wan,13.73708,100.51975,Shared room,331,1,2,2019-02-16,0.02,7,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),2.0,High Season
11007169,25974509,Bang Sue,13.83404,100.52483,Private room,530,3,0,,0.0,1,180,0,0,98050,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),,Unknown
11008291,15214203,Sathon,13.71961,100.5486,Entire home/apt,2995,1,53,2022-12-05,0.63,29,324,4,1,122795,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
11472358,60357640,Chatu Chak,13.81739,100.5661,Entire home/apt,1900,30,0,,0.0,2,365,0,0,0,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),,Unknown
11479318,19561084,Din Daeng,13.78038,100.57348,Entire home/apt,699,2,149,2022-11-15,1.8,1,245,9,1,83880,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),11.0,High Season
11034218,57260094,Bang Kapi,13.7625,100.63923,Private room,3000,365,0,,0.0,1,358,0,0,21000,Panjang (>30 hari),Tinggi,Tinggi (>300 hari),,Unknown
11803996,11277762,Pra Wet,13.69766,100.64607,Private room,950,2,0,,0.0,2,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
11804050,62857245,Bang Rak,13.73557,100.51755,Shared room,339,1,1,2019-02-03,0.02,7,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),2.0,High Season
11481561,25086299,Phra Nakhon,13.76324,100.50023,Private room,900,1,0,,0.0,5,1,0,0,327600,Pendek (1-7 hari),Rendah,Rendah (<100 hari),,Unknown
11481762,25086299,Phra Nakhon,13.76328,100.50217,Private room,900,1,2,2017-08-26,0.03,5,1,0,1,327600,Pendek (1-7 hari),Rendah,Rendah (<100 hari),8.0,Low Season
11482259,40830808,Bang Na,13.67219,100.60522,Entire home/apt,750,2,42,2022-09-16,0.64,3,358,9,1,5250,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),9.0,Low Season
11483003,25086299,Phra Nakhon,13.76141,100.50168,Private room,1000,1,0,,0.0,5,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
11483316,25086299,Phra Nakhon,13.76204,100.50041,Private room,1000,1,1,2016-09-10,0.01,5,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),9.0,Low Season
11483640,60450792,Lak Si,13.89425,100.58282,Private room,600,1,86,2020-03-11,1.26,2,302,0,1,37800,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),3.0,Mid Season
11807239,39268063,Din Daeng,13.78696,100.57153,Private room,580,1,0,,0.0,1,364,0,0,580,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
11044061,57244270,Vadhana,13.74635,100.56135,Entire home/apt,3473,5,6,2017-12-28,0.08,1,364,0,1,3473,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
11058808,41598889,Phra Khanong,13.68864,100.63586,Entire home/apt,514,7,17,2022-12-19,0.2,6,317,5,1,24672,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
11060488,57405776,Lak Si,13.87454,100.58043,Private room,1280,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
11484313,48760682,Ratchathewi,13.75993,100.54533,Hotel room,1507,1,195,2022-04-10,2.35,11,365,1,1,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),4.0,Mid Season
11484571,20043704,Rat Burana,13.67737,100.5173,Private room,658,30,2,2016-07-07,0.02,1,327,0,1,25004,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),7.0,Low Season
11809510,62898216,Ratchathewi,13.75566,100.52906,Entire home/apt,699,1,1,2018-02-27,0.02,1,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),2.0,High Season
11484599,60456594,Bang Rak,13.72973,100.52946,Private room,980,3,22,2020-01-01,0.28,2,360,0,1,4900,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),1.0,High Season
11071318,57473266,Bang Kapi,13.77168,100.62987,Entire home/apt,746,90,6,2022-11-06,0.08,1,335,1,1,22380,Panjang (>30 hari),Rendah,Tinggi (>300 hari),11.0,High Season
11078927,27870775,Bang Rak,13.72503,100.53199,Entire home/apt,2087,30,0,,0.0,2,362,0,0,6261,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),,Unknown
11495808,60324618,Bang Rak,13.72079,100.51834,Entire home/apt,1800,14,30,2022-12-14,0.4,2,123,6,1,435600,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),12.0,High Season
11079142,57514756,Bang Sue,13.81869,100.53173,Private room,1000,1,0,,0.0,1,180,0,0,185000,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),,Unknown
11816960,62939640,Khlong Toei,13.71406,100.59034,Entire home/apt,650,90,0,,0.0,2,178,0,0,121550,Panjang (>30 hari),Rendah,Sedang (100-300 hari),,Unknown
11830111,60866402,Khlong San,13.71916,100.50006,Private room,2900,1,1,2019-12-14,0.03,8,354,0,1,31900,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
11496230,60178359,Vadhana,13.73725,100.56755,Private room,1793,7,6,2018-11-11,0.07,2,358,0,1,12551,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
11088926,57577779,Vadhana,13.74126,100.56485,Private room,1200,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
11107208,57697935,Suanluang,13.71237,100.60406,Private room,1000,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
11499326,2291283,Chatu Chak,13.82466,100.56869,Entire home/apt,2424,1,13,2022-11-28,0.18,1,351,4,1,33936,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
11112776,57729592,Khlong San,13.71958,100.49402,Entire home/apt,800,7,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
11831241,63034997,Bang Rak,13.72306,100.53294,Entire home/apt,1200,30,4,2022-11-15,0.07,1,317,2,1,57600,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),11.0,High Season
11499759,50965084,Rat Burana,13.67201,100.50048,Entire home/apt,3000,2,0,,0.0,2,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
11838128,49706886,Chom Thong,13.7155,100.46562,Entire home/apt,5000,1,0,,0.0,1,363,0,0,10000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
11852631,61476163,Bueng Kum,13.77554,100.66047,Entire home/apt,990,2,1,2017-06-24,0.01,11,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),6.0,Low Season
11854426,56782854,Ratchathewi,13.75284,100.53124,Shared room,500,1,25,2019-12-02,0.31,24,242,0,1,61500,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),12.0,High Season
11127488,57823883,Bang Khun thain,13.67162,100.44111,Private room,999,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
11500013,60572616,Bang Na,13.67954,100.61715,Private room,1250,3,0,,0.0,1,362,0,0,3750,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
11129108,57833922,Chatu Chak,13.82297,100.58377,Entire home/apt,680,1,10,2020-01-12,0.12,2,179,0,1,126480,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),1.0,High Season
11129525,57833922,Chatu Chak,13.82338,100.58482,Entire home/apt,680,1,1,2016-07-29,0.01,2,88,0,1,188360,Pendek (1-7 hari),Rendah,Rendah (<100 hari),7.0,Low Season
11859768,63215062,Din Daeng,13.7573,100.56268,Private room,1750,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
11877895,40259616,Phra Nakhon,13.7541,100.50333,Private room,770,1,134,2020-02-06,1.71,3,357,0,1,6160,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),2.0,High Season
11508383,60625818,Yan na wa,13.70487,100.54064,Entire home/apt,3414,30,0,,0.0,1,364,0,0,3414,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),,Unknown
11896692,13886714,Khlong Toei,13.71553,100.58359,Entire home/apt,1650,5,19,2018-08-26,0.24,1,210,0,1,255750,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),8.0,Low Season
11513971,60679950,Khlong San,13.72212,100.50399,Entire home/apt,3000,90,0,,0.0,1,365,0,0,0,Panjang (>30 hari),Tinggi,Tinggi (>300 hari),,Unknown
11910137,63149653,Suanluang,13.71955,100.62205,Entire home/apt,2147,2,233,2022-12-01,2.96,3,41,14,1,695628,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
11914194,41599666,Phasi Charoen,13.72229,100.45726,Entire home/apt,750,2,54,2022-12-11,0.67,1,268,6,1,72750,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),12.0,High Season
11914255,60866402,Khlong San,13.71914,100.5018,Hotel room,3571,1,22,2019-11-22,0.28,8,353,0,1,42852,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
11936467,60866402,Khlong San,13.71923,100.50154,Hotel room,3571,1,5,2020-02-20,0.06,8,358,0,1,24997,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),2.0,High Season
11936672,60866402,Khlong San,13.7191,100.50214,Private room,2857,1,1,2016-08-22,0.01,8,358,0,1,19999,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),8.0,Low Season
11516580,40491746,Vadhana,13.74095,100.5574,Entire home/apt,1599,14,31,2022-12-01,0.4,5,350,1,1,23985,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),12.0,High Season
11535487,32317869,Vadhana,13.73018,100.58151,Private room,570,1,26,2022-08-31,0.32,9,356,1,1,5130,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),8.0,Low Season
11537364,60866402,Khlong San,13.71851,100.49989,Hotel room,4900,1,0,,0.0,8,349,0,0,78400,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
11937960,63731276,Ratchathewi,13.75383,100.53475,Entire home/apt,1672,2,98,2020-01-26,1.2,1,90,0,1,459800,Pendek (1-7 hari),Sedang,Rendah (<100 hari),1.0,High Season
11938512,60866402,Khlong San,13.71748,100.5001,Hotel room,3900,1,0,,0.0,8,336,0,0,113100,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
11938812,60866402,Khlong San,13.71911,100.50171,Hotel room,4200,1,0,,0.0,8,349,0,0,67200,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
11940567,60866402,Khlong San,13.71765,100.5002,Hotel room,3329,1,0,,0.0,8,336,0,0,96541,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
11131235,39661878,Chom Thong,13.71178,100.46312,Entire home/apt,2293,90,7,2017-01-30,0.09,1,152,0,1,488409,Panjang (>30 hari),Tinggi,Sedang (100-300 hari),1.0,High Season
11559708,61052508,Khlong Toei,13.71308,100.59365,Private room,1136,30,1,2016-03-16,0.01,1,180,0,1,210160,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),3.0,Mid Season
11950375,41054698,Phaya Thai,13.79036,100.54737,Private room,3000,2,64,2018-06-07,0.8,1,364,0,1,3000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),6.0,Low Season
11950515,51871589,Phasi Charoen,13.70986,100.45215,Private room,1500,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
11563263,50445940,Phaya Thai,13.7903,100.54963,Hotel room,850,1,46,2022-09-19,0.56,13,364,1,1,850,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),9.0,Low Season
11149707,57970807,Phra Nakhon,13.75737,100.50058,Entire home/apt,1200,2,0,,0.0,1,178,0,0,224400,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
11575077,14363728,Ratchathewi,13.75074,100.53715,Entire home/apt,600,90,0,,0.0,3,83,0,0,169200,Panjang (>30 hari),Rendah,Rendah (<100 hari),,Unknown
11151590,20500566,Din Daeng,13.78942,100.57301,Entire home/apt,1500,30,0,,0.0,1,365,0,0,0,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
11951109,62171292,Vadhana,13.7282,100.58266,Private room,7000,10,0,,0.0,2,28,0,0,2359000,Sedang (8-30 hari),Tinggi,Rendah (<100 hari),,Unknown
11951205,56782854,Ratchathewi,13.75284,100.53124,Private room,3500,1,10,2022-08-11,0.13,24,364,1,1,3500,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),8.0,Low Season
11575327,61181801,Bang Na,13.67746,100.6076,Entire home/apt,899,90,5,2022-07-15,0.06,1,238,2,1,114173,Panjang (>30 hari),Rendah,Sedang (100-300 hari),7.0,Low Season
11952008,44088930,Vadhana,13.73554,100.58176,Entire home/apt,1536,1,105,2022-12-14,1.29,4,343,15,1,33792,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
11160126,56561719,Sathon,13.71883,100.53148,Entire home/apt,2000,2,35,2022-12-14,0.42,4,348,2,1,34000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
11165999,58085894,Phasi Charoen,13.72279,100.45093,Private room,650,1,2,2019-03-03,0.03,3,364,0,1,650,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),3.0,Mid Season
11577779,12594274,Khlong Toei,13.70605,100.59918,Entire home/apt,700,28,30,2021-04-03,0.38,2,304,0,1,42700,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),4.0,Mid Season
11166064,58085894,Phasi Charoen,13.72264,100.45082,Private room,650,1,30,2022-05-09,0.37,3,365,1,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),5.0,Low Season
11167500,20451346,Bang Rak,13.7236,100.52516,Private room,1350,1,2,2017-01-24,0.03,3,350,0,1,20250,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),1.0,High Season
11168524,48760682,Ratchathewi,13.75811,100.54363,Hotel room,1497,1,199,2022-11-11,2.38,11,358,1,1,10479,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
11170133,56561719,Sathon,13.71945,100.53109,Entire home/apt,1750,2,87,2022-11-25,1.05,4,342,5,1,40250,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
11170606,13882126,Khlong Toei,13.7057,100.59831,Private room,2150,1,1,2017-12-11,0.02,6,365,0,1,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
11170722,52155080,Vadhana,13.73605,100.58459,Entire home/apt,1100,355,0,,0.0,1,365,0,0,0,Panjang (>30 hari),Sedang,Tinggi (>300 hari),,Unknown
11952520,63804210,Bang Khen,13.85563,100.64908,Entire home/apt,2500,3,0,,0.0,1,364,0,0,2500,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
11956015,32038180,Khlong San,13.71966,100.49491,Shared room,350,1,17,2019-02-08,0.21,2,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),2.0,High Season
11582103,41598889,Phra Khanong,13.68643,100.63639,Entire home/apt,614,9,10,2016-08-09,0.12,6,353,0,1,7368,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),8.0,Low Season
11584864,61109955,Parthum Wan,13.74715,100.52619,Private room,1100,1,2,2017-01-02,0.03,2,364,0,1,1100,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),1.0,High Season
11956819,37436872,Chatu Chak,13.80315,100.58718,Entire home/apt,866,3,90,2020-03-22,1.09,1,170,0,1,168870,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),3.0,Mid Season
11170814,41374574,Ratchathewi,13.75614,100.53313,Entire home/apt,3500,365,0,,0.0,1,365,0,0,0,Panjang (>30 hari),Tinggi,Tinggi (>300 hari),,Unknown
11171136,13882126,Khlong Toei,13.70388,100.59874,Private room,3200,1,0,,0.0,6,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
11585039,61109955,Parthum Wan,13.74704,100.5277,Private room,1200,1,0,,0.0,2,358,0,0,8400,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
11193014,12287659,Khlong Toei,13.71598,100.58366,Entire home/apt,600,30,33,2022-10-29,0.4,1,242,3,1,73800,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),10.0,Low Season
11971291,2940438,Rat Burana,13.67639,100.51948,Entire home/apt,1599,28,64,2020-03-14,0.82,19,303,0,1,99138,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),3.0,Mid Season
11973283,54559276,Din Daeng,13.78883,100.57286,Private room,2781,3,11,2017-06-21,0.14,2,362,0,1,8343,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),6.0,Low Season
11586194,32317869,Vadhana,13.73015,100.58157,Private room,700,1,49,2022-05-31,0.6,9,355,1,1,7000,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),5.0,Low Season
11591725,3192020,Ratchathewi,13.75829,100.53295,Entire home/apt,3000,3,1,2019-02-10,0.02,5,365,0,1,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),2.0,High Season
11974922,63890833,Bangkok Yai,13.73591,100.4725,Private room,500,1,3,2017-10-04,0.04,1,358,0,1,3500,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),10.0,Low Season
11201382,58325990,Lat Krabang,13.72218,100.76445,Shared room,390,1,0,,0.0,13,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
11202403,58325990,Lat Krabang,13.72089,100.76421,Private room,650,1,5,2018-06-27,0.06,13,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),6.0,Low Season
11202612,58325990,Lat Krabang,13.72267,100.76387,Private room,550,1,1,2016-08-06,0.01,13,364,0,1,550,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),8.0,Low Season
11592690,32317869,Vadhana,13.73017,100.58156,Private room,700,1,26,2022-11-16,0.36,9,356,1,1,6300,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
11592906,3315162,Pom Prap Sattru Phai,13.73897,100.51488,Private room,1300,2,220,2022-11-18,2.68,5,40,12,1,422500,Pendek (1-7 hari),Sedang,Rendah (<100 hari),11.0,High Season
11975931,61966575,Khlong San,13.72269,100.5048,Entire home/apt,1800,5,17,2022-12-02,0.21,1,330,5,1,63000,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
11993164,34982031,Vadhana,13.726437,100.586845,Entire home/apt,1697,2,56,2022-12-23,0.68,2,341,16,1,40728,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
11593286,3315162,Pom Prap Sattru Phai,13.74036,100.51359,Entire home/apt,2300,2,231,2022-12-11,2.83,5,132,23,1,535900,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
11595277,58531222,Vadhana,13.73025,100.58943,Private room,1899,2,0,,0.0,2,89,0,0,524124,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),,Unknown
12018819,30351196,Phasi Charoen,13.72906,100.45373,Private room,800,2,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
11230144,43652003,Phra Khanong,13.702454,100.598946,Entire home/apt,649,26,19,2022-12-16,0.24,4,308,7,1,36993,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),12.0,High Season
11236028,26736483,Phaya Thai,13.78799,100.5485,Hotel room,850,1,30,2022-08-04,0.36,89,364,1,1,850,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),8.0,Low Season
11596346,58531222,Vadhana,13.72837,100.59083,Private room,2299,1,1,2017-02-21,0.01,2,365,0,1,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),2.0,High Season
11597585,1927968,Chatu Chak,13.8077,100.57217,Entire home/apt,1450,1,67,2022-11-13,0.83,37,347,8,1,26100,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
11236627,26736483,Phaya Thai,13.78989,100.55014,Hotel room,850,1,6,2022-06-25,0.07,89,364,1,1,850,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),6.0,Low Season
11237155,26736483,Phaya Thai,13.78984,100.55002,Hotel room,850,1,140,2019-10-05,1.69,89,364,0,1,850,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),10.0,Low Season
11237610,26736483,Bang Rak,13.72631,100.53019,Hotel room,780,1,23,2022-10-21,0.28,89,0,5,1,284700,Pendek (1-7 hari),Rendah,Rendah (<100 hari),10.0,Low Season
11237984,26736483,Bang Rak,13.72657,100.53011,Entire home/apt,1874,16,175,2022-11-07,2.11,89,354,12,1,20614,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
11238448,26736483,Bang Rak,13.72717,100.53171,Entire home/apt,1874,16,110,2022-10-02,1.32,89,328,12,1,69338,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),10.0,Low Season
11603573,61402282,Phra Khanong,13.70368,100.60475,Private room,2500,1,1,2017-04-25,0.01,1,365,0,1,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),4.0,Mid Season
12168201,64508602,Bang Sue,13.82792,100.52795,Entire home/apt,659,30,76,2022-09-18,0.99,4,112,14,1,166727,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),9.0,Low Season
12169604,20794351,Khlong Toei,13.72336,100.57925,Entire home/apt,2200,1,36,2022-01-16,0.46,1,359,2,1,13200,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),1.0,High Season
12024050,39199670,Vadhana,13.71617,100.59185,Entire home/apt,4321,1,257,2020-03-27,3.14,1,180,0,1,799385,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),3.0,Mid Season
11613078,61476163,Bueng Kum,13.77363,100.65859,Entire home/apt,990,3,2,2017-07-02,0.03,11,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),7.0,Low Season
12030649,15750737,Khlong Toei,13.71439,100.59008,Entire home/apt,1590,7,35,2022-07-31,0.43,1,168,2,1,313230,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),7.0,Low Season
11626895,27943577,Yan na wa,13.71751,100.5501,Entire home/apt,650,30,88,2022-12-11,1.08,1,200,4,1,107250,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),12.0,High Season
12035464,62750720,Bang Na,13.66879,100.65208,Private room,1000,3,0,,0.0,1,179,0,0,186000,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),,Unknown
12180908,27627667,Vadhana,13.74417,100.56354,Entire home/apt,1100,60,0,,0.0,1,362,0,0,3300,Panjang (>30 hari),Sedang,Tinggi (>300 hari),,Unknown
12181659,2931187,Huai Khwang,13.74373,100.58517,Entire home/apt,1500,90,0,,0.0,2,358,0,0,10500,Panjang (>30 hari),Sedang,Tinggi (>300 hari),,Unknown
12181773,2931187,Huai Khwang,13.74543,100.58495,Entire home/apt,800,90,0,,0.0,2,364,0,0,800,Panjang (>30 hari),Rendah,Tinggi (>300 hari),,Unknown
11629406,37959094,Khlong Toei,13.72262,100.57961,Entire home/apt,1189,2,157,2022-12-12,1.92,1,164,5,1,238989,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
12043561,34982031,Vadhana,13.72533,100.58618,Entire home/apt,1697,2,34,2022-11-04,0.42,2,341,6,1,40728,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),11.0,High Season
12751347,11391223,Phra Khanong,13.69731,100.60784,Entire home/apt,550,30,64,2022-10-30,0.83,4,127,5,1,130900,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),10.0,Low Season
12751442,60357640,Chatu Chak,13.81733,100.5645,Entire home/apt,900,300,0,,0.0,2,364,0,0,900,Panjang (>30 hari),Rendah,Tinggi (>300 hari),,Unknown
12765905,42891041,Vadhana,13.74138,100.56092,Private room,1200,30,0,,0.0,2,365,0,0,0,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
12183301,45875241,Phasi Charoen,13.73999,100.44858,Entire home/apt,1357,1,1,2016-12-16,0.01,1,173,0,1,260544,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
12786053,38125189,Vadhana,13.72741,100.57481,Entire home/apt,1000,90,10,2022-11-14,0.15,1,219,3,1,146000,Panjang (>30 hari),Rendah,Sedang (100-300 hari),11.0,High Season
12191879,6031793,Suanluang,13.73476,100.64098,Entire home/apt,556,21,35,2022-10-16,0.43,1,339,3,1,14456,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),10.0,Low Season
12047672,9252797,Vadhana,13.73163,100.58885,Entire home/apt,1732,30,84,2022-12-14,1.02,2,315,1,1,86600,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),12.0,High Season
12796902,8444643,Khlong Toei,13.70747,100.5992,Private room,1399,1,14,2018-06-03,0.17,53,360,0,1,6995,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),6.0,Low Season
12049269,12464021,Huai Khwang,13.76044,100.56944,Entire home/apt,2885,4,322,2022-12-04,3.93,21,93,19,1,784720,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
12800077,26736483,Bang Rak,13.7247,100.53238,Entire home/apt,1874,16,101,2022-11-25,1.28,89,278,8,1,163038,Sedang (8-30 hari),Tinggi,Sedang (100-300 hari),11.0,High Season
12801423,69748617,Parthum Wan,13.74889,100.53098,Private room,1385,1,0,,0.0,4,180,0,0,256225,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
12195398,65558176,Wang Thong Lang,13.77239,100.6123,Private room,1732,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
12801482,69748617,Ratchathewi,13.75235,100.52499,Private room,1212,1,0,,0.0,4,178,0,0,226644,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
12213380,49344975,Chatu Chak,13.83178,100.54105,Entire home/apt,1000,3,46,2022-11-29,0.56,2,361,3,1,4000,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
